catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Nigeria,Minister of Mines and Steel Development,Sarafa Tunji Ishola,Q7421977,2007-07,2008-12,male,1960-11-25,,,Sarafa Tunji Ishola
Nigeria,Minister of Mines and Steel Development,Diezani Alison-Madueke,Q3510695,2008-12-17,2010-03-17,female,1960-12-06,,Diezani K. Alison-Madueke - World Economic Forum on Africa 2012.jpg,Diezani Alison-Madueke
Nigeria,Minister of Mines and Steel Development,Musa Mohammed Sada,Q6939943,2010-02-09,2011-07,male,1957-02-25,,,Musa Mohammed Sada
Nigeria,Minister of Mines and Steel Development,Musa Mohammed Sada,Q6939943,2011-07-11,2015-05-29,male,1957-02-25,,,Musa Mohammed Sada
Nigeria,Minister of Mines and Steel Development,Kayode Fayemi,Q6380660,2015-11-11,2018-05-30,male,1965-02-09,,,Kayode Fayemi
Nigeria,Minister of Mines and Steel Development,Abubakar Bawa Bwari,Q111086007,2018-05-30,2019-05-28,male,,,,
Nigeria,Minister of Mines and Steel Development,Olamilekan Adegbite,Q75184824,2019-08,,male,,,,Olamilekan Adegbite
Nigeria,Minister of Niger Delta Affairs,Ufot Ekaette,Q7877539,2008-12-24,2010-03-17,male,1939,,,Ufot Ekaette
Nigeria,Minister of Niger Delta Affairs,Stephen Oru,Q18385434,2010-02-09,2011-07,male,,,DrStephenOru.jpeg,Stephen Oru
Nigeria,Minister of Niger Delta Affairs,Peter Godsday Orubebe,Q7174268,2010-04-06,2014-02-12,male,1959-06-06,,,Peter Godsday Orubebe
Nigeria,Minister of Niger Delta Affairs,Usani Uguru Usani,Q27914853,2015-11-11,2019-05-28,male,1961-01-27,,UsaniUguruUguru.jpg,Usani Uguru Usani
Nigeria,Minister of Niger Delta Affairs,Godswill Akpabio,Q5576947,2019-08-21,2022-05-11,male,1962-12-19,,Godswill Obot Akpabio (2012).jpg,Godswill Akpabio
Nigeria,Minister of Niger Delta Affairs,Umana Okon Umana,Q113298300,2022-07-06,,male,,,,
Nigeria,Minister of Petroleum Resources,Rilwanu Lukman,Q7334311,2008-12-18,2010-03-17,male,1938-08-26,2014-07-19,,Rilwanu Lukman
Nigeria,Minister of Petroleum Resources,Diezani Alison-Madueke,Q3510695,2010-02-09,2011-07,female,1960-12-06,,Diezani K. Alison-Madueke - World Economic Forum on Africa 2012.jpg,Diezani Alison-Madueke
Nigeria,Minister of Petroleum Resources,Diezani Alison-Madueke,Q3510695,2011-07-11,2015-05-29,female,1960-12-06,,Diezani K. Alison-Madueke - World Economic Forum on Africa 2012.jpg,Diezani Alison-Madueke
Nigeria,Minister of Petroleum Resources,Muhammadu Buhari,Q361567,2015-11-11,,male,1942-12-17,,Muhammadu Buhari.jpg,Muhammadu Buhari
Nigeria,Minister of Police Affairs,David Jemibewon,Q5235612,1999,2001,male,1940-07-22,,,David Jemibewon
Nigeria,Minister of Police Affairs,Stephen Akiga,Q7608562,2001-02-09,2002-05,male,1942,2004-09-06,,Stephen Akiga
Nigeria,Minister of Police Affairs,Broderick Bozimo,Q4972950,2003-07,2007-01,male,1939-01-20,,,Broderick Bozimo
Nigeria,Minister of Police Affairs,Ibrahim Lame,Q5984642,2008-12-17,2010-03,male,1953-02-10,2019-05-26,,Ibrahim Lame
Nigeria,Minister of Police Affairs,Adamu Waziri,Q4680545,2010-02-09,2011-07,male,1952-09-14,,,Adamu Waziri
Nigeria,Minister of Police Affairs,Omoniyi Caleb Olubolade,Q7090627,2011-07-11,2015-05-29,male,1954-11-30,,,Omoniyi Caleb Olubolade
Nigeria,Minister of Police Affairs,Mohammed Maigari Dingyadi,Q108704107,2019-08-21,,male,1953,,,Mohammed Maigari Dingyadi
Nigeria,Minister of Power,Bola Ige,Q3511524,1999-05-29,2000,male,1930-09-13,2001-12-23,,Bola Ige
Nigeria,Minister of Power,Olusegun Agagu,Q7088858,2000,2002,male,1948-02-16,2013-09-13,,Olusegun Agagu
Nigeria,Minister of Power,Aliyu Modibbo Umar,Q4727559,2002-12,2003-05,male,1958-11-15,,,Aliyu Modibbo Umar
Nigeria,Minister of Power,Liyel Imoke,Q6660017,2003-07,2007-01,male,1961-07-10,,,Liyel Imoke
Nigeria,Minister of Power,Rilwan Lanre Babalola,Q7334307,2008-12-17,2010-03-17,male,1968,,,Rilwan Lanre Babalola
Nigeria,Minister of Power,Goodluck Jonathan,Q57380,2010-02-09,2011-07,male,1957-11-20,,Goodluck Jonathan World Economic Forum 2013.jpg,Goodluck Jonathan
Nigeria,Minister of Power,Bartholomew Nnaji,Q4865269,2011-07,2012-08-28,male,1956-07-13,,,Bartholomew Nnaji
Nigeria,Minister of Power,Osita Nebo,Q47029558,2013-02-04,2015-05-29,male,1952-06-03,,,Osita Nebo
Nigeria,Minister of Power,Saleh Mamman,Q87966273,2019-08-21,2021-09-01,male,1958-01-02,,,Saleh Mamman
Nigeria,Minister of Power,Abubakar D. Aliyu,Q109661629,2021-09-01,,male,,,,
Nigeria,Minister of Science and Technology,Ebitimi Banigo,Q59781921,1999,2000-08,male,,,,Ebitimi Banigo
Nigeria,Minister of Science and Technology,Turner T. Isoun,Q72606389,2000-08,2007-05,male,,,,
Nigeria,Minister of Science and Technology,Grace Ekpiwhre,Q5591100,2007-07-27,2008-12-17,female,1949-01-04,,,Grace Ekpiwhre
Nigeria,Minister of Science and Technology,Alhassan Bako Zaku,Q4724466,2008-12-17,2010-03-17,male,1951-01-18,,,Alhassan Bako Zaku
Nigeria,Minister of Science and Technology,Muhammed K. Abubakar,Q6932958,2010-02-09,2011-07,male,1959-10-19,,,Muhammed K. Abubakar
Nigeria,Minister of Science and Technology,Ita Okon Bassey Ewa,Q111140095,2011-07-11,2015-05-29,,,,,
Nigeria,Minister of Science and Technology,Ogbonnaya Onu,Q13655513,2015-11-11,2019-05-28,male,1951-12-01,,Ogbonnaya Onu - 2018 (cropped).jpg,Ogbonnaya Onu
Nigeria,Minister of Science and Technology,Ogbonnaya Onu,Q13655513,2019-06-14,2022-05-11,male,1951-12-01,,Ogbonnaya Onu - 2018 (cropped).jpg,Ogbonnaya Onu
Nigeria,Minister of Science and Technology,Adeleke Mamora,Q4681916,2022-07-06,,male,1953-02-16,,,Adeleke Mamora
Nigeria,Minister of Special Duties and Inter-Governmental Affairs,Frank Nweke,Q5488721,2004-04,2005-06,male,1965-09-18,,"Nweke Jr, Frank.jpg",Frank Nweke
Nigeria,Minister of Special Duties and Inter-Governmental Affairs,Omoniyi Caleb Olubolade,Q7090627,2010-02-09,2011-07,male,1954-11-30,,,Omoniyi Caleb Olubolade
Nigeria,Minister of Special Duties and Inter-Governmental Affairs,George Akume,Q3510803,2019-07-23,,male,1953-12-27,,,George Akume
Nigeria,Minister of Sports,Damishi Sango,Q5212612,1999-06,2001-01,male,1950-01-01,,,Damishi Sango
Nigeria,Minister of Sports,Ishaya Mark Aku,Q6080057,2001-02,2002-05,male,,2002-05-04,,Ishaya Mark Aku
Nigeria,Minister of Sports,Stephen Akiga,Q7608562,2002-05,2003-05,male,1942,2004-09-06,,Stephen Akiga
Nigeria,Minister of Sports,Musa Mohammed,Q6939945,2003-07,2005-07,male,,,,Musa Mohammed (politician)
Nigeria,Minister of Sports,Saidu Samaila Sambawa,Q7399993,2005-07,2006-06,male,,,,Saidu Samaila Sambawa
Nigeria,Minister of Sports,Bala Bawa Ka'oje,Q111163493,2006-06,2007-05,male,,2021-01,,
Nigeria,Minister of Sports,Abdulrahman Gimba,Q4666185,2007-07-27,2008-10-29,male,1945-06-16,,,Abdulrahman Gimba
Nigeria,Minister of Sports,Ibrahim Bio,Q5984495,2010-02-09,2011-07,male,1957-04,,,Ibrahim Bio
Nigeria,Minister of Sports,Yusuf Sulaiman,Q8061985,2011-07,2011-12-02,male,1963-01-30,,Hon Yusuf Suleiman 2013-08-10 20-14.jpg,Yusuf Sulaiman
Nigeria,Minister of Transportation,Kema Chikwe,Q6386808,1999-06,2001,female,1951-09-14,,Kema chikwe.jpg,Kema Chikwe
Nigeria,Minister of Transportation,Ojo Maduekwe,Q3349989,2001-02,2003,male,1945-05-06,2016-06-29,Ojo Maduekwe cropped.jpg,Ojo Maduekwe
Nigeria,Minister of Transportation,Precious Sekibo,Q7239469,2003-07,2007-01,male,1958,,,Precious Sekibo
Nigeria,Minister of Transportation,Cornelius Adebayo,Q5171295,2007-01,2007-05,male,1941-02-24,,,Cornelius Adebayo
Nigeria,Minister of Transportation,Diezani Alison-Madueke,Q3510695,2007-07-26,2008-12-17,female,1960-12-06,,Diezani K. Alison-Madueke - World Economic Forum on Africa 2012.jpg,Diezani Alison-Madueke
Nigeria,Minister of Transportation,Ibrahim Bio,Q5984495,2008-12-17,2010-03-17,male,1957-04,,,Ibrahim Bio
Nigeria,Minister of Transportation,Yusuf Sulaiman,Q8061985,2010-04-06,2011-07,male,1963-01-30,,Hon Yusuf Suleiman 2013-08-10 20-14.jpg,Yusuf Sulaiman
Nigeria,Minister of Transportation,Audu Idris Umar,Q4820221,2011-07-11,2015-05-29,male,1959-12-28,,,Audu Idris Umar
Nigeria,Minister of Transportation,Rotimi Amaechi,Q7370548,2019-08-21,2022-05-17,male,1965-05-27,,Chibuike Amaechi (cropped).jpg,Rotimi Amaechi
Nigeria,Minister of Transportation,Muazu Sambo,Q111079726,2022-07-06,,male,,,,
Nigeria,Minister of Water Resources,Mohammed Kaliel,Q13140750,1999,2001-06-13,male,1942,2015-03-10,,Mohammed Kaliel
Nigeria,Minister of Water Resources,Muktar Shagari,Q6933607,2001-06-13,2007-01-10,male,1956-12-26,,,Muktar Shagari
Nigeria,Minister of Water Resources,Suleiman Adamu Kazaure,Q66309786,2015-11,,male,1963-04-19,,,Suleiman Adamu Kazaure
Nigeria,Minister of Women Affairs and Social Development,Aishat Ismail,Q4699161,1999-06,2003-05,female,,,,Aisha Ismail
Nigeria,Minister of Women Affairs and Social Development,Rita Akpan,Q7336465,2003-07,2005-06,female,1944-09-28,,,Rita Akpan
Nigeria,Minister of Women Affairs and Social Development,Maryam Ciroma,Q6781069,2005-07,2007-05,female,1954-09-11,,,Maryam Ciroma
Nigeria,Minister of Women Affairs and Social Development,Saudatu Bungudu,Q7427073,2007-07-26,2008-10-29,female,1942-01-15,,,Saudatu Bungudu
Nigeria,Minister of Women Affairs and Social Development,Salamatu Hussaini Suleiman,Q7403571,2008-12,2010-03,female,,,,Salamatu Hussaini Suleiman
Nigeria,Minister of Women Affairs and Social Development,Josephine Anenih,Q6288304,2010-02-09,2011-07,female,1948-07-06,,,Josephine Anenih
Nigeria,Minister of Women Affairs and Social Development,Hajiya Zainab Maina,Q5640008,2011-07-11,2015-05-29,female,1948-08-07,,,Zainab Maina
Nigeria,Minister of Women Affairs and Social Development,Aisha Jummai,Q4699144,2015-11-11,2018-09-29,female,1959-09-16,2021-05-07,,Aisha Alhassan
Nigeria,Minister of Women Affairs and Social Development,Aisha Abubakar,Q42588916,2018-09-30,2019-05-28,female,1966-07-20,,,Aisha Abubakar
Nigeria,Minister of Women Affairs and Social Development,Pauline Tallen,Q27830470,2021-08-21,,female,1959-01-08,,,Pauline Tallen
Nigeria,Minister of Works and Housing,Anthony Anenih,Q4772005,1999,2003,male,1933-08-04,2018-10-28,,Anthony Anenih
Nigeria,Minister of Works and Housing,Adeseye Ogunlewe,Q4682371,2003-07,2006-03,male,,,,Adeseye Ogunlewe
Nigeria,Minister of Works and Housing,Obafemi Anibaba,Q7074572,2006-03,2006-09,male,,,,Obafemi Anibaba
Nigeria,Minister of Works and Housing,Yahaya Abdulkarim,Q8046794,2006-03,2007-05-29,male,1944-08-21,,,Yahaya Abdulkarim
Nigeria,Minister of Works and Housing,Cornelius Adebayo,Q5171295,2006-09,2007-01,male,1941-02-24,,,Cornelius Adebayo
Nigeria,Minister of Works and Housing,Grace Ekpiwhre,Q5591100,2008-12-17,2010-02-09,female,1949-01-04,,,Grace Ekpiwhre
Nigeria,Minister of Works and Housing,Hassan Muhammed Lawal,Q5679764,2008-12-17,2010-03-17,male,1954-10-12,2018-03-24,,Hassan Muhammed Lawal
Nigeria,Minister of Works and Housing,Mohammed Daggash,Q6893057,2010-04-06,2015,male,1960-12-22,,Daggash at council meeting.jpg,Mohammed Daggash
Nigeria,Minister of Works and Housing,Mike Onolememen,Q111140253,2011-07-11,2015-05-29,male,,,,
Nigeria,Minister of Works and Housing,Babatunde Fashola,Q62356,2015-11-11,,male,1963-06-28,,Babatunde Fashola.jpg,Babatunde Fashola
Nigeria,Minister of Youth Development,Frank Nweke,Q5488721,2004-04,2005-06,male,1965-09-18,,"Nweke Jr, Frank.jpg",Frank Nweke
Nigeria,Minister of Youth Development,Musa Mohammed,Q6939945,2005-07,2006-06,male,,,,Musa Mohammed (politician)
Nigeria,Minister of Youth Development,S. A. Jankanda,Q111163571,2007-01,2007-05,,,,,
Nigeria,Minister of Youth Development,Akinlabi Olasunkanmi,Q4701060,2007-07-01,2010-02-09,male,1956-03,,,Akinlabi Olasunkanmi
Nigeria,Minister of Youth Development,Akinlabi Olasunkanmi,Q4701060,2010-02-09,2011-07,male,1956-03,,,Akinlabi Olasunkanmi
Nigeria,Minister of Youth and Sports,Sani Ndanusa,Q7418248,2008-12-17,2010-03-17,male,1957-05-05,,,Sani Ndanusa
Nigeria,Minister of Youth and Sports,Bolaji Abdullahi,Q52818781,2011-07-11,2015-05-29,male,1969,,Bolaji Abdullahi.jpg,Bolaji Abdullahi
Nigeria,Minister of Youth and Sports,Solomon Dalung,Q61630007,2015-11-11,2019-05-28,male,1964-09-26,,,Solomon Dalung
Nigeria,Minister of Youth and Sports,Sunday Dare,Q65953957,2021-08-21,,male,1966-05-29,,,Sunday Akin Dare
Nigeria,Minister of State for Agriculture and Rural Development,Fidelia Njeze,Q5446753,2008-12-17,2010-03-17,female,1964-06-08,,,Fidelia Njeze
Nigeria,Minister of State for Agriculture and Rural Development,Bukar Tijani,Q111140172,2011-07-11,2015-05-29,,,,,
Nigeria,Minister of State for Agriculture and Rural Development,Heineken Lokpobiri,Q13140667,2015-11-11,2019-05-28,male,1967-03-03,,,Heineken Lokpobiri
Nigeria,Minister of State for Agriculture and Rural Development,Mustapha Baba Shehuri,Q99162710,2019-08-21,,male,1961-07-04,,,Mustapha Baba Shehuri
Nigeria,Minister of State for Budget and National Planning,Zainab Ahmed,Q42559242,2015-11-11,2018-09-19,female,1960-06-16,,Zainab Ahmed - 2016.jpg,Zainab Ahmed
Nigeria,Minister of State for Budget and National Planning,Udoma Udo Udoma,Q7877282,2015-11-11,2019-05-28,male,1954-02-26,,,Udoma Udo Udoma
Nigeria,Minister of State for Defence,Fidelia Njeze,Q5446753,2007-07-26,2008-12-17,female,1964-06-08,,,Fidelia Njeze
Nigeria,Minister of State for Defence,Murtala Shehu Yar'adua,Q111162943,2010-02-09,2011-07,male,,,,
Nigeria,Minister of State for Defence,Olusola Obada,Q23011134,2011-07,2012-07,female,1951-06-27,,,Olusola Obada
Nigeria,Minister of State for Education,Anthony Onwuka,Q41560178,2015-11-11,2019-05-28,male,1951,,,Anthony Anwuka
Nigeria,Minister of State for Education,Chukwuemeka Nwajiuba,Q66901800,2019-08-21,2022-05-11,male,1967,,,Chukwuemeka Nwajiuba
Nigeria,Minister of State for Education,Goodluck Nanah Opiah,Q5583433,2022-07-06,,male,1964-02-02,,,Goodluck Nanah Opiah
Nigeria,Minister of State for Energy,Edmund Daukoru,Q5339405,2005-07,2007-05,male,1943-10-13,,Dr. Edmund Daukoru 2007 (cropped).jpg,Edmund Daukoru
Nigeria,Minister of State for Environment,Ibrahim Jibril,Q60318992,2015-11-11,2016-12-15,male,1958-01-27,,Ibrahim Jibril - 2018 (cropped).jpg,Ibrahim Usman Jibril
Nigeria,Minister of State for Environment,Sharon Ikeazor,Q66309734,2019-08-21,2022-07-06,female,1961,,Sharon Ikeazor.jpeg,Sharon Ikeazor
Nigeria,Minister of State for Environment,Odum Udi,Q113298142,2022-07-06,,male,,,,
Nigeria,Minister of State for Federal Capital Territory,John James Akpan Udo-Edehe,Q6241500,2007-07-26,2008-10-29,male,1960,,,John James Akpan Udo-Edehe
Nigeria,Minister of State for Federal Capital Territory,OlaJumoke Akinjide,Q111140574,2011-07-11,2015-05-29,female,,,,
Nigeria,Minister of State for Federal Capital Territory,Ramatu Tijjani Aliyu,Q65938686,2019-08-19,,female,1970-06-12,,,Ramatu Tijani Aliyu
Nigeria,Minister of State for Finance,Yerima Lawal Ngama,Q111140605,2011-07-11,2015-05-29,,,,,
Nigeria,Minister of State for Foreign Affairs,Viola Onwuliri,Q22678155,2011-07-11,2015-05-29,female,1955-06-18,,Viola Onwuliri crop.jpg,Viola Onwuliri
Nigeria,Minister of State for Foreign Affairs,Khadija Bukar Abba Ibrahim,Q18129932,2015-11-11,2019-01-09,female,1967-01-06,,,Khadija Bukar Abba Ibrahim
Nigeria,Minister of State for Foreign Affairs,Zubairu Dada,Q101693651,2021-08-21,,male,1952-03-28,,,Zubairu Dada
Nigeria,Minister of State for Health,Helen Esuene,Q5702218,2005-07,2006-01,female,1949-11-23,,,Helen Esuene
Nigeria,Minister of State for Health,Muhammad Ali Pate,Q6932386,2011-07-14,2013-07-23,male,1968-09-06,,"Muhammad Ali Pate at the Annual Meeting of the New Champions in Tianjin, China 2012.jpg",Muhammad Ali Pate
Nigeria,Minister of State for Health,Osagie Emmanuel Ehanire,Q62670421,2015-11-11,2019-05-28,male,1946,,,Osagie Ehanire
Nigeria,Minister of State for Health,Adeleke Mamora,Q4681916,2019-08-21,2022-07-06,male,1953-02-16,,,Adeleke Mamora
Nigeria,Minister of State for Health,Ekumankama Joseph Nkama,Q113298148,2022-07-06,,male,,,,
Nigeria,"Minister of State for Industry, Trade and Investment",Aisha Abubakar,Q42588916,2015-11-11,2018-09-30,female,1966-07-20,,,Aisha Abubakar
Nigeria,"Minister of State for Industry, Trade and Investment",Mariam Yalwaji Katagum,Q73590469,2019-08-21,,female,1954,,,Mariam Yalwaji Katagum
Nigeria,Minister of State for Labour and Employment,James Ocholi,Q23022601,2015-11-11,2016-03-06,male,1960-11-26,2016-03-06,,James Ocholi
Nigeria,Minister of State for Labour and Employment,Stephen Ocheni,Q61995784,2017-08-16,2019-05-28,male,1959-06-25,,,Stephen Ocheni
Nigeria,Minister of State for Labour and Employment,Omotayo Alasoadura,Q107491747,2019-08-21,2019-09-24,male,1949,,,Tayo Alasoadura
Nigeria,Minister of State for Labour and Employment,Festus Keyamo,Q19667657,2019-09-24,,male,1970-01-21,,Festus Keyamo at Mojeec International 2020 07.jpg,Festus Keyamo
Nigeria,Minister of State for Mines and Steel Development,Abubakar Bawa Bwari,Q111086007,2015-11-11,2018-05-30,male,,,,
Nigeria,Minister of State for Mines and Steel Development,Uchechukwu Sampson Ogah,Q18355928,2019-08-21,2022-05-13,male,1969-12-22,,UcheOgah.jpg,Uche Ogah
Nigeria,Minister of State for Mines and Steel Development,Gbemisola Ruqayyah Saraki,Q5529326,2022-07-06,,female,1965,,,Gbemisola Ruqayyah Saraki
Nigeria,Minister of State for Niger Delta Affairs,Zainab Ibrahim Kuchi,Q101463848,2011-07-11,2015-05-29,female,1958,,,Zainab Ibrahim Kuchi
Nigeria,Minister of State for Niger Delta Affairs,Omole Daramola,Q111086014,2015-11-11,2019-05-28,male,,,,
Nigeria,Minister of State for Niger Delta Affairs,Festus Keyamo,Q19667657,2019-08-21,2019-09-24,male,1970-01-21,,Festus Keyamo at Mojeec International 2020 07.jpg,Festus Keyamo
Nigeria,Minister of State for Niger Delta Affairs,Omotayo Alasoadura,Q107491747,2019-09-24,2022-05,male,1949,,,Tayo Alasoadura
Nigeria,Minister of State for Niger Delta Affairs,Sharon Ikeazor,Q66309734,2022-07-06,,female,1961,,Sharon Ikeazor.jpeg,Sharon Ikeazor
Nigeria,Minister of State for Petroleum Resources,Emmanuel Ibe Kachikwu,Q22005714,2015-11-11,2019-05-28,male,1956-12-18,,,Ibe Kachikwu
Nigeria,Minister of State for Petroleum Resources,Timipre Sylva,Q3509607,2019-08-21,,male,1964-07-07,,Timipre Sylva.jpg,Timipre Sylva
Nigeria,Minister of State for Power,Goddy Jedy Agba,Q66039284,2019-08-21,,male,1958-08-20,,,Goddy Jedy Agba
Nigeria,"Minister of State for Power, Works and Housing",Mustapha Baba Shehuri,Q99162710,2015-11-11,2019-05-28,male,1961-07-04,,,Mustapha Baba Shehuri
Nigeria,"Minister of State for Power, Works and Housing",Suleiman Hassan Zarma,Q111086001,2017-08-16,2018-12-13,male,,,,
Nigeria,"Minister of State for Science, Technology and Innovation",Mohammed Hassan Abdullahi,Q101245550,2019-08-21,2022-04-06,male,1968-04-21,,MOHAMMED HASSAN ABDULLAHI.jpg,Mohammed Hassan Abdullahi
Nigeria,"Minister of State for Science, Technology and Innovation",Henry Ikechukwu Ikoh,Q113298294,2022-07-06,,male,,,,
Nigeria,Minister of State for Transportation,Rotimi Amaechi,Q7370548,2015-11-11,2019-05-28,male,1965-05-27,,Chibuike Amaechi (cropped).jpg,Rotimi Amaechi
Nigeria,Minister of State for Transportation,Gbemisola Ruqayyah Saraki,Q5529326,2019-08-21,2022-07-06,female,1965,,,Gbemisola Ruqayyah Saraki
Nigeria,Minister of State for Transportation,Ademola Adewole Adegoroye,Q113298168,2022-07-06,,male,,,,
Nigeria,Minister of State for Works and Housing,Bashir Yuguda,Q23541287,2011-07-11,2015-05-29,male,,,,Bashir Yuguda
Nigeria,Minister of State for Works and Housing,Abubakar D. Aliyu,Q109661629,2019-08-21,2021-09-01,male,,,,
Nigeria,Minister of State for Works and Housing,Muazu Sambo,Q111079726,2021-12-24,2022-07-06,male,,,,
Nigeria,Minister of State for Works and Housing,Umar Ibrahim El-Yakub,Q113298164,2022-07-06,,male,,,,
Nigeria,Chief of Staff to the President,Abdullahi Mohammed,Q4666134,1999-05-29,2008-06-02,male,1939,,,Abdullahi Mohammed
Nigeria,Chief of Staff to the President,Gbolade Osinowo,Q111079462,2008-06-02,2008-09-18,male,,,,
Nigeria,Chief of Staff to the President,Mike Oghiadomhe,Q21063329,2010-05-17,2014-02-10,male,1955-09-04,,,Mike Oghiadomhe
Nigeria,Chief of Staff to the President,Jones Arogbofa,Q97261029,2014-02-18,2015-05-29,male,1952-11-10,,,Jones Arogbofa
Nigeria,Chief of Staff to the President,Abba Kyari,Q21002307,2015-08-27,2020-04-17,male,1952-09-23,2020-04-17,,Abba Kyari
Nigeria,Chief of Staff to the President,Ibrahim Gambari,Q953167,2020-05-13,,male,1944-11-24,,"Ibrahim Gambari, UNDP-USA-159HR-09 crop.jpg",Ibrahim Gambari
Nigeria,Secretary to the Government,Ufot Ekaette,Q7877539,1999-05-29,2007-05-28,male,1939,,,Ufot Ekaette
Nigeria,Secretary to the Government,Baba Gana Kingibe,Q4837296,2007-05-29,2008-10-08,male,1945-06-25,,,Baba Gana Kingibe
Nigeria,Secretary to the Government,Yayale Ahmed,Q8050511,2008-10-08,2011-05-29,male,1952-04-15,,Yayale Ahmed 2010.jpg,Yayale Ahmed
Nigeria,Secretary to the Government,Anyim Pius Anyim,Q4778251,2011-05-01,2015-05-29,male,1961-02-19,,,Anyim Pius Anyim
Nigeria,Secretary to the Government,Ogbonnaya Onu,Q13655513,2015-06-01,2015-08-27,male,1951-12-01,,Ogbonnaya Onu - 2018 (cropped).jpg,Ogbonnaya Onu
Nigeria,Secretary to the Government,Babachir David Lawal,Q21067202,2015-08-27,2017-10-29,male,1964-10-02,,,Babachir Lawal
Nigeria,Secretary to the Government,Habibat Lawal,Q111085760,2017-04-19,2017-11-01,female,1963-06-03,,,
Nigeria,Secretary to the Government,Boss Mustapha,Q47363740,2017-11-01,,male,,,,Boss Mustapha
Nigeria,Attorney General,Mohammed Bello Adoke,Q6893019,2010-04-06,2015-04-29,male,1963-09-01,,,Mohammed Bello Adoke
Nigeria,Attorney General,Abubakar Malami,Q23714146,2015-11-11,,male,1967-04-17,,Abubakar Malami638.jpg,Abubakar Malami
Nigeria,Chief Justice,Mohammed Uwais,Q6893387,1995,2006,male,1936-06-12,,,Mohammed Uwais
Nigeria,Chief Justice,Salihu Moddibo Alfa Belgore,Q13140564,2006,2007,male,1937-01-17,,,Salihu Modibbo Alfa Belgore
Nigeria,Chief Justice,Idris Legbo Kutigi,Q5989684,2007,2009,male,1939-12-31,2018-10-21,,Idris Legbo Kutigi
Nigeria,Chief Justice,A. I. Katsina-Alu,Q1645250,2009,2011,male,1941-08-28,2018-07-18,,A. I. Katsina-Alu
Nigeria,Chief Justice,Dahiru Musdapher,Q5208845,2011,2012,male,1942-07-15,2018-01-22,,Dahiru Musdapher
Nigeria,Chief Justice,Aloma Mariam Mukhtar,Q4734320,2012-07-16,2014,female,1944-11-20,,,Aloma Mariam Mukhtar
Nigeria,Chief Justice,Mahmud Mohammed,Q20642015,2014,2016,male,1946-11-10,,,Mahmud Mohammed
Nigeria,Chief Justice,Walter Samuel Nkanu Onnoghen,Q16733797,2017-03-06,2019-01-25,male,1950-12-22,,,Walter Onnoghen
Nigeria,Chief Justice,Ibrahim Tanko Muhammad,Q19958154,2019-01-25,2022-06-27,male,1953-12-31,,,Tanko Muhammad
Nigeria,Chief Justice,Olukayode Ariwoola,Q21062940,2022-06-27,,male,1958-08-22,,Olukayode Ariwoola 2022.jpg,Olukayode Ariwoola
Nigeria,President of the Senate,Chuba Okadigbo,Q2967578,1999,2000,male,1941-12-17,2003-09-25,,Chuba Okadigbo
Nigeria,President of the Senate,Anyim Pius Anyim,Q4778251,2000-08,2003-05,male,1961-02-19,,,Anyim Pius Anyim
Nigeria,President of the Senate,Adolphus Wabara,Q4684485,2003,2005,male,1948-06-01,,,Adolphus Wabara
Nigeria,President of the Senate,Ken Nnamani,Q6388239,2005-04-05,2007-05,male,1948-11-02,,,Ken Nnamani
Nigeria,President of the Senate,David Mark,Q459205,2007-06-06,2015-06-06,male,1948-04-18,,,David Mark
Nigeria,President of the Senate,Bukola Saraki,Q4986999,2015-06-09,2019-06-11,male,1962-12-19,,"Bukola Saraki, October 2017 (cropped).jpg",Bukola Saraki
Nigeria,President of the Senate,Ahmed Lawan,Q4695864,2019-06-11,,male,1959,,Ahmed Ibrahim Lawan.jpg,Ahmad Lawan
Nigeria,Speaker of the House of Representatives,Salisu Buhari,Q18353733,1999,2000,male,,,,Salisu Buhari
Nigeria,Speaker of the House of Representatives,Ghali Umar Na'Abba,Q5555270,2000,2003,male,1964,,Ghali Na'Abba at an interview with This Day Newspaper.jpg,Ghali Umar Na'Abba
Nigeria,Speaker of the House of Representatives,Aminu Bello Masari,Q18098561,2003,2007,male,1950-05-29,,Aminu B Masari.jpg,Aminu Bello Masari
Nigeria,Speaker of the House of Representatives,Patricia Etteh,Q7145570,2007-06-06,2007-10-30,female,1953-08-17,,,Patricia Etteh
Nigeria,Speaker of the House of Representatives,Dimeji Bankole,Q1225695,2007-11-01,2011-05-29,male,1969-11-14,,Oladimeji Sabur Bankole.jpg,Dimeji Bankole
Nigeria,Speaker of the House of Representatives,Aminu Waziri Tambuwal,Q4746479,2011-06,2015-06,male,1966-01-10,,Aminu Waziri Tambuwal (cropped).jpg,Aminu Tambuwal
Nigeria,Speaker of the House of Representatives,Dogara Yakubu,Q19957516,2015,2019,male,1967-12-26,,3R3A5379.jpg,Yakubu Dogara
Nigeria,Speaker of the House of Representatives,Femi Gbaja Biamila,Q5442793,2019-06-12,,male,1962-06,,Femi Gbajabiamila 2018.png,Femi Gbajabiamila
Nigeria,Chief of Defence Staff,Ibrahim Ogohi,Q89680786,1999-05-29,2003-06-27,male,1948,,,Ibrahim Ogohi
Nigeria,Chief of Defence Staff,Alexander Ogomudia,Q4719782,2003-06-27,2006-06-01,male,1949-12-29,,,Alexander Ogomudia
